"y" "x1" "x2"
"1" "3" -0.202085583871479 -1.88773629862488
"2" "3" 0.522032406006537 -1.08483901274235
"3" "1" -0.52216897777142 -0.865006850386921
"4" "1" 1.85860513435294 -0.272076070430677
"5" "1" 0.286438651148586 -0.38846628232729
"6" "1" 0.217300304150385 0.926104721134328
"7" "1" 0.871572258788366 1.64105427804784
"8" "3" 0.457949269291923 -0.230264995656157
"9" "1" 0.506026012992388 -0.29521221629644
"10" "1" 0.137474993158258 0.25444584725574
"11" "1" 0.481321451657889 1.06845605885209
"12" "3" 0.236193559505182 -0.726372392049142
"13" "1" -0.112300513840567 -0.0582085070642396
"14" "3" 0.917900813472887 -2.40900163962984
"15" "2" -2.19369915589962 -0.753545163675246
"16" "1" -0.294768875421306 0.676132626592839
"17" "1" -1.13610114457823 0.824285937301209
"18" "1" -0.428234126586342 0.82191609587682
"19" "1" 0.0420767370429029 1.55391803707415
"20" "3" 2.62156666716003 1.67933279570517
"21" "1" 1.48780828406867 2.25287277159197
"22" "3" 2.32993685543689 -0.510376568996816
"23" "3" -0.307370463703527 -0.706611734113982
"24" "2" -2.01539604820552 -1.25252641564543
"25" "1" 0.0958798134968793 0.478152505389185
"26" "3" -0.176173673853992 -0.770933682852202
"27" "1" -2.08074385852597 0.563942049482174
"28" "1" 0.720442944315121 -0.0306454845258723
"29" "3" -0.962648480000364 -0.644093111566783
"30" "3" 0.371017183366367 -1.30573339515126
"31" "3" 0.0172224537283167 0.344891154032817
"32" "1" -0.466543922249891 0.562135678525101
"33" "1" 0.130009409340414 0.631351594401956
"34" "3" 1.67076827096211 0.471459742652135
"35" "1" 1.41886197710995 0.165344555919862
"36" "2" -3.79503666318429 -0.144378143275021
"37" "3" 0.0829376712466211 -1.53062951368617
"38" "3" 1.1275071357117 -1.20587626021823
"39" "1" -0.429905310612024 0.462039362513593
"40" "3" 0.7611304979616 0.813197345769606
"41" "1" -0.252837954610562 -0.313968133894227
"42" "1" 0.457273191097917 -0.474486330164895
"43" "1" -0.420541057990752 1.90148741817485
"44" "1" 1.14046430230444 0.065878583769952
"45" "1" -0.0127796719268707 1.36328765082497
"46" "1" 0.173280398849788 1.32335675279712
"47" "1" -0.307248016447284 -0.0268346014216389
"48" "3" 2.07340375543646 0.209251480176589
"49" "1" -0.485785977652869 0.287231837917436
"50" "1" -1.88153024791644 -0.232486219130309
"51" "3" 1.8630627805083 0.301448050559485
"52" "1" -1.02658672528881 0.571709922850445
"53" "1" -1.171914475777 0.769335088438675
"54" "1" 0.805314348208768 -0.0231927074876214
"55" "3" -0.716180734813053 -0.931257112400595
"56" "1" -0.788711489718138 1.09273718692854
"57" "1" 0.439532849790555 1.89029555085698
"58" "3" 2.42523915610179 -1.25997072778479
"59" "1" 1.699530792024 -0.328587782652515
"60" "3" 1.03047259486569 0.682913208674293
"61" "1" 0.705009238434242 -0.383017916770342
"62" "2" -1.06361261460656 -2.11567965351893
"63" "1" 1.98949508206802 1.03390812631173
"64" "1" 1.44226925704611 1.1614708309971
"65" "1" 0.862001493301082 1.42765573147266
"66" "1" 0.536614025936338 1.32978185612495
"67" "1" -1.81669440311917 1.54563246747655
"68" "1" -0.995210941015616 -0.81654585356529
"69" "3" -0.109141528710326 0.0242625176462876
"70" "1" -0.101376950600499 0.839894281352151
"71" "1" -1.20053175370083 -0.182105667201069
"72" "3" 0.132362594191551 -1.73462441306556
"73" "1" -0.393149976785539 1.32553215869717
"74" "3" 0.211079991087618 -1.22253329428765
"75" "1" -1.36851924016791 0.573495983630886
"76" "1" -1.34311797856228 0.518827942157484
"77" "1" -0.319257882922662 0.640823833061831
"78" "3" 0.0386917169952783 0.564234173914113
"79" "1" -1.04635108828927 0.535731441600176
"80" "1" -0.855664691344146 -0.752418019397927
"81" "1" 0.920865554799697 2.00064399206996
"82" "3" 0.0757830705675398 -0.40292926293938
"83" "1" 0.14409967636261 1.15570614099095
"84" "1" 0.91441268456907 0.542459185212123
"85" "1" 0.240810485597364 1.93172815324421
"86" "1" -0.951445271646695 0.61065533367313
"87" "1" -0.632495885229062 -0.0703748201685664
"88" "3" 0.966580557072528 0.28015284766347
"89" "1" 0.229228228187723 0.271333618145614
"90" "1" 0.936847168009541 0.960868204334709
"91" "1" -0.170355507649564 0.365445123068391
"92" "3" 1.0947607042165 -0.805923677153787
"93" "1" 1.43251903246155 0.647477044098111
"94" "2" -2.30906143784587 0.508227420944026
"95" "3" 0.127607659580137 -0.867937487687498
"96" "2" -2.2999872514131 -0.217200744606966
"97" "1" 1.3893847428001 0.759873890417827
"98" "2" -1.81144838977836 -0.469247292933063
"99" "1" -0.399172215215958 -0.368525722696591
"100" "1" 0.531317612047146 2.39621338796195
