"y" "x1" "x2"
"1" "2" -0.363429163762107 0.552731466071621
"2" "2" 0.498161670223461 -1.59253850064284
"3" "2" -0.379759402044036 -1.34896960256775
"4" "2" -0.0841424348509751 0.299686836064177
"5" "2" 1.70860869016497 2.07193154376262
"6" "2" -0.269133067176183 1.0116194141359
"7" "2" -1.33147649661465 0.845208606815461
"8" "2" 1.90395565660264 0.0892389534756739
"9" "2" 0.0854707576945432 -0.0150421413115127
"10" "2" -0.8602696546208 -1.38802789726034
"11" "2" -0.33393401368048 0.831252207990038
"12" "2" 1.11421805174032 1.64128897367441
"13" "2" 1.45924657473788 -0.527228366960898
"14" "2" -0.555539846689825 0.258201646553436
"15" "2" -0.118990825435439 -1.309915648036
"16" "2" -1.44361945204573 -0.509619614035051
"17" "2" -0.157719877466098 1.67537906903267
"18" "1" -0.622375090772811 0.624230333057407
"19" "2" 0.767503183060767 -0.172301786049271
"20" "2" 0.0869776437110104 0.214214595775091
"21" "2" 0.248489211347822 -1.39617334815781
"22" "2" -0.444338143070629 2.26309538123197
"23" "2" -0.727902376243638 0.564599672525073
"24" "2" -0.978077989921014 2.28835922025803
"25" "2" -0.950526920454148 -0.279580129552441
"26" "2" 0.637260423897594 -0.00229903095017425
"27" "2" -0.560065168138019 -0.515220434774142
"28" "2" 0.228263635021414 -0.660109419043202
"29" "2" -0.227531498231628 1.35317357662632
"30" "3" 0.97880398645722 -2.25394703385495
"31" "2" -0.900039826439643 -0.505573597350458
"32" "2" 0.700487938143965 -2.01861392333072
"33" "2" 1.02276337368165 2.17702041748837
"34" "2" 0.558915449972295 0.455864001330194
"35" "2" 1.33608249491517 -0.502239664441095
"36" "1" -1.30015583230717 0.0712272094736336
"37" "2" 0.0188634711843516 0.21085531492397
"38" "2" 1.46376551487398 -0.0807855893540731
"39" "2" -0.611706419230432 0.975355248500227
"40" "2" -0.719325979328863 -0.428260649996675
"41" "2" 0.127508740948342 0.441503406203252
"42" "1" -2.04572621062134 0.0402867156044114
"43" "2" -0.328071843538143 1.4495199654275
"44" "1" -1.88536310372557 -1.18219665112545
"45" "2" 0.177482081270558 -1.49758090655155
"46" "3" 1.43937036907968 -1.74702135492923
"47" "2" -1.13329839153911 -0.128599549620491
"48" "2" 0.9021944906842 -0.49905931752627
"49" "2" -1.1435951963788 1.32023729339561
"50" "2" 0.0943760461723626 -0.895051404299496
"51" "2" 0.493599572957798 0.385512983109495
"52" "2" 1.16805021444534 -1.3524714830545
"53" "2" 1.63998154600051 0.274131921246009
"54" "2" 0.534313488641457 0.54176355090514
"55" "2" 0.814637177795372 0.295606763691557
"56" "1" 0.0529409145947863 -1.80518613241736
"57" "1" -0.605921910035261 -1.67794931384508
"58" "2" -0.618579238590234 1.19449143513622
"59" "1" -1.52351310295429 -1.06939794895946
"60" "2" 1.42290992420569 -0.882058607335034
"61" "2" -0.909496728421908 -0.418707239737302
"62" "2" 0.462370528157529 -0.13574690464198
"63" "2" -0.116761966964583 0.0606803332134851
"64" "2" 0.905515536654423 1.31359514592324
"65" "2" -0.337632406388655 1.230241398544
"66" "2" -0.780792743019654 0.337872235293172
"67" "2" 1.62467874663975 0.159382670651566
"68" "3" 1.95876104417379 -0.0238670031201039
"69" "2" 0.823405972704606 -0.705414624983502
"70" "2" -0.165605263281968 1.1312129436914
"71" "2" -0.936960531717437 0.64413065500269
"72" "2" 0.375871847289821 1.81059005808098
"73" "1" -1.10783784783495 -0.768037081574507
"74" "2" -0.966905188588815 0.117359847993242
"75" "2" -1.22337729712071 -0.77062624937643
"76" "2" -0.947966043751664 0.268648686025362
"77" "2" 0.0863573329106251 -0.555233890806815
"78" "2" -0.857243629262599 0.409399096084434
"79" "2" -1.42322748012472 -0.339166719881971
"80" "2" -0.258349332692351 -0.195969368514252
"81" "2" -0.826161069082241 -2.37756497566792
"82" "2" -0.247893081436589 0.451431553538828
"83" "2" 0.981344337590699 0.00806139221748084
"84" "2" -0.725937529253852 0.809301572096898
"85" "2" 0.90668848374015 0.439911347563108
"86" "2" 0.359444006960773 0.328195818311652
"87" "1" -0.930853174068114 -0.471689593925681
"88" "2" -0.151732842203226 0.321346731178611
"89" "2" 0.528321956880835 0.861721780014476
"90" "2" -0.162180818129963 1.48838366712508
"91" "2" -0.20497368520273 2.18359946664273
"92" "2" 1.25512335598365 0.0985720277566467
"93" "2" 0.258318871017173 1.44413259535627
"94" "2" -0.806459237810597 -0.312844019030694
"95" "2" 1.92808083912487 1.31297348061633
"96" "1" -1.02015962321644 -0.490918584436291
"97" "1" -1.35592220402224 0.271972571365801
"98" "1" -0.900135191468882 -0.194196513693415
"99" "2" 0.220701601440753 0.727205328872477
"100" "2" 0.353430370147134 -0.696931495711757
